,pid,hid,freq,activity,seq,start time,end time,duration,zone
3000,12052000_12052000_22604,12052000_12052000_22604,,home,1,1900-01-01 00:00:00,1900-01-01 06:40:20,6:40:20,
3001,12052000_12052000_22604,12052000_12052000_22604,,work,2,1900-01-01 06:40:20,1900-01-01 15:49:46,9:09:26,
3002,12052000_12052000_22604,12052000_12052000_22604,,home,3,1900-01-01 16:53:47,1900-01-02 00:00:00,7:06:13,
3003,12052000_12052000_22609,12052000_12052000_22609,,home,1,1900-01-01 00:00:00,1900-01-01 07:02:46,7:02:46,
3004,12052000_12052000_22609,12052000_12052000_22609,,work,2,1900-01-01 07:02:46,1900-01-01 15:06:14,8:03:28,
3005,12052000_12052000_22609,12052000_12052000_22609,,home,3,1900-01-01 15:06:14,1900-01-02 00:00:00,8:53:46,
3006,12052000_12052000_22614,12052000_12052000_22614,,home,1,1900-01-01 00:00:00,1900-01-01 06:19:49,6:19:49,
3007,12052000_12052000_22614,12052000_12052000_22614,,work,2,1900-01-01 06:19:49,1900-01-01 15:12:01,8:52:12,
3008,12052000_12052000_22614,12052000_12052000_22614,,home,3,1900-01-01 15:12:01,1900-01-02 00:00:00,8:47:59,
3009,12052000_12052000_22630,12052000_12052000_22630,,home,1,1900-01-01 00:00:00,1900-01-01 06:52:46,6:52:46,
3010,12052000_12052000_22630,12052000_12052000_22630,,work,2,1900-01-01 06:52:46,1900-01-01 15:51:55,8:59:09,
3011,12052000_12052000_22630,12052000_12052000_22630,,home,3,1900-01-01 15:51:55,1900-01-01 16:43:42,0:51:47,
3012,12052000_12052000_22630,12052000_12052000_22630,,work,4,1900-01-01 16:59:23,1900-01-01 18:06:32,1:07:09,
3013,12052000_12052000_22630,12052000_12052000_22630,,home,5,1900-01-01 18:22:13,1900-01-02 00:00:00,5:37:47,
3014,12052000_12052000_22633,12052000_12052000_22633,,home,1,1900-01-01 00:00:00,1900-01-01 06:37:20,6:37:20,
3015,12052000_12052000_22633,12052000_12052000_22633,,work,2,1900-01-01 06:37:20,1900-01-01 06:46:49,0:09:29,
3016,12052000_12052000_22633,12052000_12052000_22633,,work,3,1900-01-01 06:46:49,1900-01-01 14:54:53,8:08:04,
3017,12052000_12052000_22633,12052000_12052000_22633,,work,4,1900-01-01 14:54:53,1900-01-01 15:34:35,0:39:42,
3018,12052000_12052000_22633,12052000_12052000_22633,,home,5,1900-01-01 16:21:01,1900-01-02 00:00:00,7:38:59,
3019,12052000_12052000_22641,12052000_12052000_22641,,home,1,1900-01-01 00:00:00,1900-01-01 07:55:09,7:55:09,
3020,12052000_12052000_22641,12052000_12052000_22641,,work,2,1900-01-01 09:12:18,1900-01-01 08:06:39,"-1 day, 22:54:21",
3021,12052000_12052000_22641,12052000_12052000_22641,,work,3,1900-01-01 08:06:39,1900-01-01 16:57:45,8:51:06,
3022,12052000_12052000_22641,12052000_12052000_22641,,work,4,1900-01-01 16:57:45,1900-01-01 16:23:34,"-1 day, 23:25:49",
3023,12052000_12052000_22641,12052000_12052000_22641,,home,5,1900-01-01 17:40:43,1900-01-02 00:00:00,6:19:17,
3024,12052000_12052000_22643,12052000_12052000_22643,,home,1,1900-01-01 00:00:00,1900-01-01 08:13:28,8:13:28,
3025,12052000_12052000_22643,12052000_12052000_22643,,work,2,1900-01-01 08:21:46,1900-01-01 07:48:24,"-1 day, 23:26:38",
3026,12052000_12052000_22643,12052000_12052000_22643,,work,3,1900-01-01 07:48:24,1900-01-01 16:54:21,9:05:57,
3027,12052000_12052000_22643,12052000_12052000_22643,,work,4,1900-01-01 16:54:21,1900-01-01 16:36:01,"-1 day, 23:41:40",
3028,12052000_12052000_22643,12052000_12052000_22643,,home,5,1900-01-01 16:44:19,1900-01-02 00:00:00,7:15:41,
3029,12052000_12052000_22676,12052000_12052000_22676,,home,1,1900-01-01 00:00:00,1900-01-01 07:31:32,7:31:32,
3030,12052000_12052000_22676,12052000_12052000_22676,,work,2,1900-01-01 07:31:32,1900-01-01 16:15:29,8:43:57,
3031,12052000_12052000_22676,12052000_12052000_22676,,home,3,1900-01-01 16:15:29,1900-01-02 00:00:00,7:44:31,
3032,12052000_12052000_22686,12052000_12052000_22686,,home,1,1900-01-01 00:00:00,1900-01-01 08:01:03,8:01:03,
3033,12052000_12052000_22686,12052000_12052000_22686,,work,2,1900-01-01 08:01:03,1900-01-01 16:05:10,8:04:07,
3034,12052000_12052000_22686,12052000_12052000_22686,,home,3,1900-01-01 16:05:10,1900-01-02 00:00:00,7:54:50,
3035,12052000_12052000_22689,12052000_12052000_22689,,home,1,1900-01-01 00:00:00,1900-01-01 06:47:44,6:47:44,
3036,12052000_12052000_22689,12052000_12052000_22689,,work,2,1900-01-01 06:59:59,1900-01-01 07:15:22,0:15:23,
3037,12052000_12052000_22689,12052000_12052000_22689,,work,3,1900-01-01 07:15:22,1900-01-01 14:52:51,7:37:29,
3038,12052000_12052000_22689,12052000_12052000_22689,,work,4,1900-01-01 14:52:51,1900-01-01 15:17:43,0:24:52,
3039,12052000_12052000_22689,12052000_12052000_22689,,home,5,1900-01-01 15:29:58,1900-01-02 00:00:00,8:30:02,
3040,12052000_12052000_22690,12052000_12052000_22690,,home,1,1900-01-01 00:00:00,1900-01-01 07:14:24,7:14:24,
3041,12052000_12052000_22690,12052000_12052000_22690,,work,2,1900-01-01 07:30:59,1900-01-01 14:45:48,7:14:49,
3042,12052000_12052000_22690,12052000_12052000_22690,,home,3,1900-01-01 15:02:23,1900-01-02 00:00:00,8:57:37,
3043,12052000_12052000_22691,12052000_12052000_22691,,home,1,1900-01-01 00:00:00,1900-01-01 07:45:36,7:45:36,
3044,12052000_12052000_22691,12052000_12052000_22691,,work,2,1900-01-01 07:45:36,1900-01-01 08:13:40,0:28:04,
3045,12052000_12052000_22691,12052000_12052000_22691,,work,3,1900-01-01 09:11:25,1900-01-01 15:51:36,6:40:11,
3046,12052000_12052000_22691,12052000_12052000_22691,,work,4,1900-01-01 16:49:21,1900-01-01 16:19:48,"-1 day, 23:30:27",
3047,12052000_12052000_22691,12052000_12052000_22691,,home,5,1900-01-01 16:19:48,1900-01-02 00:00:00,7:40:12,
3048,12052000_12052000_22694,12052000_12052000_22694,,home,1,1900-01-01 00:00:00,1900-01-01 06:54:41,6:54:41,
3049,12052000_12052000_22694,12052000_12052000_22694,,work,2,1900-01-01 06:54:41,1900-01-01 15:23:08,8:28:27,
3050,12052000_12052000_22694,12052000_12052000_22694,,home,3,1900-01-01 15:23:08,1900-01-02 00:00:00,8:36:52,
3051,12052000_12052000_22702,12052000_12052000_22702,,home,1,1900-01-01 00:00:00,1900-01-01 06:36:03,6:36:03,
3052,12052000_12052000_22702,12052000_12052000_22702,,work,2,1900-01-01 06:47:32,1900-01-01 14:32:52,7:45:20,
3053,12052000_12052000_22702,12052000_12052000_22702,,home,3,1900-01-01 14:44:21,1900-01-02 00:00:00,9:15:39,
3054,12052000_12052000_22717,12052000_12052000_22717,,home,1,1900-01-01 00:00:00,1900-01-01 07:12:06,7:12:06,
3055,12052000_12052000_22717,12052000_12052000_22717,,work,2,1900-01-01 07:12:06,1900-01-01 15:32:46,8:20:40,
3056,12052000_12052000_22717,12052000_12052000_22717,,home,3,1900-01-01 15:32:46,1900-01-02 00:00:00,8:27:14,
3057,12052000_12052000_22724,12052000_12052000_22724,,home,1,1900-01-01 00:00:00,1900-01-01 07:14:18,7:14:18,
3058,12052000_12052000_22724,12052000_12052000_22724,,work,2,1900-01-01 07:14:18,1900-01-01 15:28:02,8:13:44,
3059,12052000_12052000_22724,12052000_12052000_22724,,home,3,1900-01-01 15:28:02,1900-01-02 00:00:00,8:31:58,
3060,12052000_12052000_22729,12052000_12052000_22729,,home,1,1900-01-01 00:00:00,1900-01-01 07:02:50,7:02:50,
3061,12052000_12052000_22729,12052000_12052000_22729,,work,2,1900-01-01 07:02:50,1900-01-01 07:42:45,0:39:55,
3062,12052000_12052000_22729,12052000_12052000_22729,,work,3,1900-01-01 07:42:45,1900-01-01 15:27:17,7:44:32,
3063,12052000_12052000_22729,12052000_12052000_22729,,work,4,1900-01-01 15:27:17,1900-01-01 15:21:28,"-1 day, 23:54:11",
3064,12052000_12052000_22729,12052000_12052000_22729,,home,5,1900-01-01 15:21:28,1900-01-02 00:00:00,8:38:32,
3065,12052000_12052000_22741,12052000_12052000_22741,,home,1,1900-01-01 00:00:00,1900-01-01 08:03:33,8:03:33,
3066,12052000_12052000_22741,12052000_12052000_22741,,work,2,1900-01-01 08:03:33,1900-01-01 08:41:53,0:38:20,
3067,12052000_12052000_22741,12052000_12052000_22741,,work,3,1900-01-01 08:41:53,1900-01-01 15:31:42,6:49:49,
3068,12052000_12052000_22741,12052000_12052000_22741,,work,4,1900-01-01 15:31:42,1900-01-01 16:09:00,0:37:18,
3069,12052000_12052000_22741,12052000_12052000_22741,,home,5,1900-01-01 16:09:00,1900-01-02 00:00:00,7:51:00,
3070,12052000_12052000_22749,12052000_12052000_22749,,home,1,1900-01-01 00:00:00,1900-01-01 07:56:07,7:56:07,
3071,12052000_12052000_22749,12052000_12052000_22749,,work,2,1900-01-01 07:56:07,1900-01-01 15:18:46,7:22:39,
3072,12052000_12052000_22749,12052000_12052000_22749,,home,3,1900-01-01 15:18:46,1900-01-01 17:35:14,2:16:28,
3073,12052000_12052000_22749,12052000_12052000_22749,,work,4,1900-01-01 17:35:14,1900-01-01 18:25:24,0:50:10,
3074,12052000_12052000_22749,12052000_12052000_22749,,home,5,1900-01-01 18:25:24,1900-01-02 00:00:00,5:34:36,
3075,12052000_12052000_22791,12052000_12052000_22791,,home,1,1900-01-01 00:00:00,1900-01-01 07:30:31,7:30:31,
3076,12052000_12052000_22791,12052000_12052000_22791,,work,2,1900-01-01 07:30:31,1900-01-01 16:26:52,8:56:21,
3077,12052000_12052000_22791,12052000_12052000_22791,,home,3,1900-01-01 16:26:52,1900-01-02 00:00:00,7:33:08,
3078,12052000_12052000_22800,12052000_12052000_22800,,home,1,1900-01-01 00:00:00,1900-01-01 06:38:17,6:38:17,
3079,12052000_12052000_22800,12052000_12052000_22800,,work,2,1900-01-01 06:38:17,1900-01-01 14:54:42,8:16:25,
3080,12052000_12052000_22800,12052000_12052000_22800,,home,3,1900-01-01 14:54:42,1900-01-02 00:00:00,9:05:18,
3081,12052000_12052000_22802,12052000_12052000_22802,,home,1,1900-01-01 00:00:00,1900-01-01 06:23:37,6:23:37,
3082,12052000_12052000_22802,12052000_12052000_22802,,work,2,1900-01-01 06:23:37,1900-01-01 14:59:11,8:35:34,
3083,12052000_12052000_22802,12052000_12052000_22802,,home,3,1900-01-01 14:59:11,1900-01-02 00:00:00,9:00:49,
3084,12052000_12052000_22818,12052000_12052000_22818,,home,1,1900-01-01 00:00:00,1900-01-01 08:00:55,8:00:55,
3085,12052000_12052000_22818,12052000_12052000_22818,,work,2,1900-01-01 08:00:55,1900-01-01 15:51:10,7:50:15,
3086,12052000_12052000_22818,12052000_12052000_22818,,home,3,1900-01-01 15:51:10,1900-01-01 17:51:41,2:00:31,
3087,12052000_12052000_22818,12052000_12052000_22818,,work,4,1900-01-01 18:01:23,1900-01-01 18:27:43,0:26:20,
3088,12052000_12052000_22818,12052000_12052000_22818,,home,5,1900-01-01 18:37:25,1900-01-02 00:00:00,5:22:35,
3089,12052000_12052000_22835,12052000_12052000_22835,,home,1,1900-01-01 00:00:00,1900-01-01 06:45:49,6:45:49,
3090,12052000_12052000_22835,12052000_12052000_22835,,work,2,1900-01-01 07:28:03,1900-01-01 16:24:12,8:56:09,
3091,12052000_12052000_22835,12052000_12052000_22835,,home,3,1900-01-01 17:06:26,1900-01-02 00:00:00,6:53:34,
3092,12052000_12052000_22843,12052000_12052000_22843,,home,1,1900-01-01 00:00:00,1900-01-01 07:55:56,7:55:56,
3093,12052000_12052000_22843,12052000_12052000_22843,,work,2,1900-01-01 08:53:31,1900-01-01 16:59:39,8:06:08,
3094,12052000_12052000_22843,12052000_12052000_22843,,home,3,1900-01-01 17:57:14,1900-01-02 00:00:00,6:02:46,
3095,12052000_12052000_22847,12052000_12052000_22847,,home,1,1900-01-01 00:00:00,1900-01-01 06:36:49,6:36:49,
3096,12052000_12052000_22847,12052000_12052000_22847,,work,2,1900-01-01 06:36:49,1900-01-01 14:33:01,7:56:12,
3097,12052000_12052000_22847,12052000_12052000_22847,,home,3,1900-01-01 14:33:01,1900-01-02 00:00:00,9:26:59,
3098,12052000_12052000_22850,12052000_12052000_22850,,home,1,1900-01-01 00:00:00,1900-01-01 07:12:56,7:12:56,
3099,12052000_12052000_22850,12052000_12052000_22850,,work,2,1900-01-01 07:12:56,1900-01-01 14:44:25,7:31:29,
3100,12052000_12052000_22850,12052000_12052000_22850,,home,3,1900-01-01 14:44:25,1900-01-02 00:00:00,9:15:35,
3101,12052000_12052000_22864,12052000_12052000_22864,,home,1,1900-01-01 00:00:00,1900-01-01 07:11:11,7:11:11,
3102,12052000_12052000_22864,12052000_12052000_22864,,work,2,1900-01-01 07:11:11,1900-01-01 15:20:39,8:09:28,
3103,12052000_12052000_22864,12052000_12052000_22864,,home,3,1900-01-01 15:20:39,1900-01-02 00:00:00,8:39:21,
3104,12052000_12052000_22893,12052000_12052000_22893,,home,1,1900-01-01 00:00:00,1900-01-01 07:18:44,7:18:44,
3105,12052000_12052000_22893,12052000_12052000_22893,,work,2,1900-01-01 07:18:44,1900-01-01 16:02:26,8:43:42,
3106,12052000_12052000_22893,12052000_12052000_22893,,home,3,1900-01-01 16:02:26,1900-01-02 00:00:00,7:57:34,
3107,12052000_12052000_22899,12052000_12052000_22899,,home,1,1900-01-01 00:00:00,1900-01-01 07:47:07,7:47:07,
3108,12052000_12052000_22899,12052000_12052000_22899,,work,2,1900-01-01 07:47:07,1900-01-01 08:12:39,0:25:32,
3109,12052000_12052000_22899,12052000_12052000_22899,,work,3,1900-01-01 08:12:39,1900-01-01 15:59:29,7:46:50,
3110,12052000_12052000_22899,12052000_12052000_22899,,work,4,1900-01-01 15:59:29,1900-01-01 16:24:03,0:24:34,
3111,12052000_12052000_22899,12052000_12052000_22899,,home,5,1900-01-01 16:24:03,1900-01-02 00:00:00,7:35:57,
3112,12052000_12052000_22909,12052000_12052000_22909,,home,1,1900-01-01 00:00:00,1900-01-01 07:02:27,7:02:27,
3113,12052000_12052000_22909,12052000_12052000_22909,,work,2,1900-01-01 07:02:27,1900-01-01 15:22:51,8:20:24,
3114,12052000_12052000_22909,12052000_12052000_22909,,home,3,1900-01-01 15:22:51,1900-01-02 00:00:00,8:37:09,
3115,12052000_12052000_22947,12052000_12052000_22947,,home,1,1900-01-01 00:00:00,1900-01-01 07:02:09,7:02:09,
3116,12052000_12052000_22947,12052000_12052000_22947,,work,2,1900-01-01 07:02:09,1900-01-01 14:36:13,7:34:04,
3117,12052000_12052000_22947,12052000_12052000_22947,,home,3,1900-01-01 14:36:13,1900-01-01 16:00:50,1:24:37,
3118,12052000_12052000_22947,12052000_12052000_22947,,work,4,1900-01-01 16:00:50,1900-01-01 16:58:32,0:57:42,
3119,12052000_12052000_22947,12052000_12052000_22947,,home,5,1900-01-01 16:58:32,1900-01-02 00:00:00,7:01:28,
3120,12052000_12052000_22963,12052000_12052000_22963,,home,1,1900-01-01 00:00:00,1900-01-01 07:42:36,7:42:36,
3121,12052000_12052000_22963,12052000_12052000_22963,,work,2,1900-01-01 07:42:36,1900-01-01 14:55:55,7:13:19,
3122,12052000_12052000_22963,12052000_12052000_22963,,home,3,1900-01-01 14:55:55,1900-01-01 17:11:56,2:16:01,
3123,12052000_12052000_22963,12052000_12052000_22963,,work,4,1900-01-01 17:11:56,1900-01-01 18:26:00,1:14:04,
3124,12052000_12052000_22963,12052000_12052000_22963,,home,5,1900-01-01 18:35:42,1900-01-02 00:00:00,5:24:18,
3125,12052000_12052000_23010,12052000_12052000_23010,,home,1,1900-01-01 00:00:00,1900-01-01 06:54:41,6:54:41,
3126,12052000_12052000_23010,12052000_12052000_23010,,work,2,1900-01-01 06:54:41,1900-01-01 15:57:04,9:02:23,
3127,12052000_12052000_23010,12052000_12052000_23010,,home,3,1900-01-01 15:57:04,1900-01-02 00:00:00,8:02:56,
3128,12052000_12052000_23011,12052000_12052000_23011,,home,1,1900-01-01 00:00:00,1900-01-01 08:13:00,8:13:00,
3129,12052000_12052000_23011,12052000_12052000_23011,,work,2,1900-01-01 08:13:00,1900-01-01 15:42:05,7:29:05,
3130,12052000_12052000_23011,12052000_12052000_23011,,home,3,1900-01-01 15:42:05,1900-01-01 17:36:34,1:54:29,
3131,12052000_12052000_23011,12052000_12052000_23011,,work,4,1900-01-01 18:41:34,1900-01-01 19:14:02,0:32:28,
3132,12052000_12052000_23011,12052000_12052000_23011,,home,5,1900-01-01 20:19:02,1900-01-02 00:00:00,3:40:58,
3133,12052000_12052000_23017,12052000_12052000_23017,,home,1,1900-01-01 00:00:00,1900-01-01 07:20:35,7:20:35,
3134,12052000_12052000_23017,12052000_12052000_23017,,work,2,1900-01-01 07:27:48,1900-01-01 16:14:11,8:46:23,
3135,12052000_12052000_23017,12052000_12052000_23017,,home,3,1900-01-01 16:21:24,1900-01-02 00:00:00,7:38:36,
3136,12052000_12052000_23022,12052000_12052000_23022,,home,1,1900-01-01 00:00:00,1900-01-01 07:38:04,7:38:04,
3137,12052000_12052000_23022,12052000_12052000_23022,,work,2,1900-01-01 07:38:04,1900-01-01 15:53:29,8:15:25,
3138,12052000_12052000_23022,12052000_12052000_23022,,home,3,1900-01-01 15:53:29,1900-01-02 00:00:00,8:06:31,
3139,12052000_12052000_2303,12052000_12052000_2303,,home,1,1900-01-01 00:00:00,1900-01-01 08:19:39,8:19:39,
3140,12052000_12052000_2303,12052000_12052000_2303,,work,2,1900-01-01 08:19:39,1900-01-01 15:35:13,7:15:34,
3141,12052000_12052000_2303,12052000_12052000_2303,,home,3,1900-01-01 15:35:13,1900-01-02 00:00:00,8:24:47,
3142,12052000_12052000_23041,12052000_12052000_23041,,home,1,1900-01-01 00:00:00,1900-01-01 07:54:18,7:54:18,
3143,12052000_12052000_23041,12052000_12052000_23041,,work,2,1900-01-01 08:34:18,1900-01-01 15:32:38,6:58:20,
3144,12052000_12052000_23041,12052000_12052000_23041,,home,3,1900-01-01 15:32:38,1900-01-01 16:39:03,1:06:25,
3145,12052000_12052000_23041,12052000_12052000_23041,,work,4,1900-01-01 16:39:03,1900-01-01 18:17:38,1:38:35,
3146,12052000_12052000_23041,12052000_12052000_23041,,home,5,1900-01-01 18:17:38,1900-01-02 00:00:00,5:42:22,
3147,12052000_12052000_23082,12052000_12052000_23082,,home,1,1900-01-01 00:00:00,1900-01-01 07:05:35,7:05:35,
3148,12052000_12052000_23082,12052000_12052000_23082,,work,2,1900-01-01 07:05:35,1900-01-01 15:37:13,8:31:38,
3149,12052000_12052000_23082,12052000_12052000_23082,,home,3,1900-01-01 15:37:13,1900-01-02 00:00:00,8:22:47,
3150,12052000_12052000_23107,12052000_12052000_23107,,home,1,1900-01-01 00:00:00,1900-01-01 06:47:37,6:47:37,
3151,12052000_12052000_23107,12052000_12052000_23107,,work,2,1900-01-01 06:47:37,1900-01-01 15:42:55,8:55:18,
3152,12052000_12052000_23107,12052000_12052000_23107,,home,3,1900-01-01 15:42:55,1900-01-02 00:00:00,8:17:05,
3153,12052000_12052000_23119,12052000_12052000_23119,,home,1,1900-01-01 00:00:00,1900-01-01 07:12:09,7:12:09,
3154,12052000_12052000_23119,12052000_12052000_23119,,work,2,1900-01-01 07:26:01,1900-01-01 16:33:57,9:07:56,
3155,12052000_12052000_23119,12052000_12052000_23119,,home,3,1900-01-01 16:47:49,1900-01-02 00:00:00,7:12:11,
3156,12052000_12052000_23122,12052000_12052000_23122,,home,1,1900-01-01 00:00:00,1900-01-01 08:10:44,8:10:44,
3157,12052000_12052000_23122,12052000_12052000_23122,,work,2,1900-01-01 08:10:44,1900-01-01 16:57:12,8:46:28,
3158,12052000_12052000_23122,12052000_12052000_23122,,home,3,1900-01-01 16:57:12,1900-01-02 00:00:00,7:02:48,
3159,12052000_12052000_23123,12052000_12052000_23123,,home,1,1900-01-01 00:00:00,1900-01-01 06:45:50,6:45:50,
3160,12052000_12052000_23123,12052000_12052000_23123,,work,2,1900-01-01 06:45:50,1900-01-01 15:09:48,8:23:58,
3161,12052000_12052000_23123,12052000_12052000_23123,,home,3,1900-01-01 15:09:48,1900-01-02 00:00:00,8:50:12,
3162,12052000_12052000_2313,12052000_12052000_2313,,home,1,1900-01-01 00:00:00,1900-01-01 08:15:36,8:15:36,
3163,12052000_12052000_2313,12052000_12052000_2313,,work,2,1900-01-01 08:15:36,1900-01-01 16:01:50,7:46:14,
3164,12052000_12052000_2313,12052000_12052000_2313,,home,3,1900-01-01 16:01:50,1900-01-02 00:00:00,7:58:10,
3165,12052000_12052000_23135,12052000_12052000_23135,,home,1,1900-01-01 00:00:00,1900-01-01 06:41:52,6:41:52,
3166,12052000_12052000_23135,12052000_12052000_23135,,work,2,1900-01-01 06:41:52,1900-01-01 15:38:35,8:56:43,
3167,12052000_12052000_23135,12052000_12052000_23135,,home,3,1900-01-01 15:38:35,1900-01-02 00:00:00,8:21:25,
3168,12052000_12052000_23146,12052000_12052000_23146,,home,1,1900-01-01 00:00:00,1900-01-01 07:30:30,7:30:30,
3169,12052000_12052000_23146,12052000_12052000_23146,,work,2,1900-01-01 07:30:30,1900-01-01 07:58:19,0:27:49,
3170,12052000_12052000_23146,12052000_12052000_23146,,work,3,1900-01-01 07:58:19,1900-01-01 15:34:50,7:36:31,
3171,12052000_12052000_23146,12052000_12052000_23146,,work,4,1900-01-01 15:34:50,1900-01-01 15:59:57,0:25:07,
3172,12052000_12052000_23146,12052000_12052000_23146,,home,5,1900-01-01 15:59:57,1900-01-02 00:00:00,8:00:03,
3173,12052000_12052000_2316,12052000_12052000_2316,,home,1,1900-01-01 00:00:00,1900-01-01 07:07:11,7:07:11,
3174,12052000_12052000_2316,12052000_12052000_2316,,work,2,1900-01-01 07:07:11,1900-01-01 14:56:38,7:49:27,
3175,12052000_12052000_2316,12052000_12052000_2316,,home,3,1900-01-01 14:56:38,1900-01-02 00:00:00,9:03:22,
3176,12052000_12052000_23169,12052000_12052000_23169,,home,1,1900-01-01 00:00:00,1900-01-01 07:14:54,7:14:54,
3177,12052000_12052000_23169,12052000_12052000_23169,,work,2,1900-01-01 07:14:54,1900-01-01 07:42:49,0:27:55,
3178,12052000_12052000_23169,12052000_12052000_23169,,work,3,1900-01-01 07:42:49,1900-01-01 14:57:51,7:15:02,
3179,12052000_12052000_23169,12052000_12052000_23169,,work,4,1900-01-01 14:57:51,1900-01-01 15:26:33,0:28:42,
3180,12052000_12052000_23169,12052000_12052000_23169,,home,5,1900-01-01 15:26:33,1900-01-02 00:00:00,8:33:27,
3181,12052000_12052000_23184,12052000_12052000_23184,,home,1,1900-01-01 00:00:00,1900-01-01 06:58:44,6:58:44,
3182,12052000_12052000_23184,12052000_12052000_23184,,work,2,1900-01-01 06:58:44,1900-01-01 14:35:40,7:36:56,
3183,12052000_12052000_23184,12052000_12052000_23184,,home,3,1900-01-01 14:35:40,1900-01-02 00:00:00,9:24:20,
3184,12052000_12052000_23188,12052000_12052000_23188,,home,1,1900-01-01 00:00:00,1900-01-01 07:57:49,7:57:49,
3185,12052000_12052000_23188,12052000_12052000_23188,,work,2,1900-01-01 08:42:27,1900-01-01 16:15:11,7:32:44,
3186,12052000_12052000_23188,12052000_12052000_23188,,home,3,1900-01-01 16:15:11,1900-01-02 00:00:00,7:44:49,
3187,12052000_12052000_23196,12052000_12052000_23196,,home,1,1900-01-01 00:00:00,1900-01-01 07:47:14,7:47:14,
