,pid,hid,freq,ozone,dzone,purp,origin activity,destination activity,mode,seq,tst,tet,duration
2353,12052000_12052000_2351,12052000_12052000_2351,,,,,work,home,drt,2,1900-01-01 16:04:59,1900-01-01 16:04:59,0:00:00
2354,12052000_12052000_23528,12052000_12052000_23528,,,,work,home,work,drt,1,1900-01-01 06:37:24,1900-01-01 06:37:24,0:00:00
2355,12052000_12052000_23528,12052000_12052000_23528,,,,,work,home,drt,2,1900-01-01 15:20:51,1900-01-01 15:20:51,0:00:00
2356,12052000_12052000_23534,12052000_12052000_23534,,,,work,home,work,drt,1,1900-01-01 07:15:31,1900-01-01 07:15:31,0:00:00
2357,12052000_12052000_23534,12052000_12052000_23534,,,,,work,home,drt,2,1900-01-01 15:14:44,1900-01-01 15:14:44,0:00:00
2358,12052000_12052000_23536,12052000_12052000_23536,,,,work,home,work,drt,1,1900-01-01 07:53:18,1900-01-01 07:53:18,0:00:00
2359,12052000_12052000_23536,12052000_12052000_23536,,,,,work,home,drt,2,1900-01-01 16:49:22,1900-01-01 16:49:22,0:00:00
2360,12052000_12052000_23538,12052000_12052000_23538,,,,work,home,work,drt,1,1900-01-01 06:32:16,1900-01-01 06:32:16,0:00:00
2361,12052000_12052000_23538,12052000_12052000_23538,,,,,work,home,drt,2,1900-01-01 15:13:20,1900-01-01 15:13:20,0:00:00
2362,12052000_12052000_23539,12052000_12052000_23539,,,,work,home,work,drt,1,1900-01-01 06:41:57,1900-01-01 06:41:57,0:00:00
2363,12052000_12052000_23539,12052000_12052000_23539,,,,home,work,home,drt,2,1900-01-01 15:29:55,1900-01-01 15:29:55,0:00:00
2364,12052000_12052000_23539,12052000_12052000_23539,,,,work,home,work,drt,3,1900-01-01 17:31:56,1900-01-01 17:32:54,0:00:58
2365,12052000_12052000_23539,12052000_12052000_23539,,,,,work,home,drt,4,1900-01-01 18:30:55,1900-01-01 18:31:53,0:00:58
2366,12052000_12052000_2354,12052000_12052000_2354,,,,work,home,work,drt,1,1900-01-01 06:49:06,1900-01-01 06:49:06,0:00:00
2367,12052000_12052000_2354,12052000_12052000_2354,,,,,work,home,drt,2,1900-01-01 15:15:44,1900-01-01 15:15:44,0:00:00
2368,12052000_12052000_23544,12052000_12052000_23544,,,,work,home,work,drt,1,1900-01-01 08:46:32,1900-01-01 08:46:32,0:00:00
2369,12052000_12052000_23544,12052000_12052000_23544,,,,home,work,home,drt,2,1900-01-01 15:45:30,1900-01-01 15:45:30,0:00:00
2370,12052000_12052000_23544,12052000_12052000_23544,,,,work,home,work,drt,3,1900-01-01 17:08:40,1900-01-01 17:08:40,0:00:00
2371,12052000_12052000_23544,12052000_12052000_23544,,,,,work,home,drt,4,1900-01-01 19:36:46,1900-01-01 19:36:46,0:00:00
2372,12052000_12052000_23558,12052000_12052000_23558,,,,work,home,work,drt,1,1900-01-01 07:31:50,1900-01-01 07:31:50,0:00:00
2373,12052000_12052000_23558,12052000_12052000_23558,,,,,work,home,drt,2,1900-01-01 15:56:28,1900-01-01 15:56:28,0:00:00
2374,12052000_12052000_23566,12052000_12052000_23566,,,,work,home,work,drt,1,1900-01-01 07:55:19,1900-01-01 07:55:19,0:00:00
2375,12052000_12052000_23566,12052000_12052000_23566,,,,,work,home,drt,2,1900-01-01 16:15:08,1900-01-01 16:15:08,0:00:00
2376,12052000_12052000_23575,12052000_12052000_23575,,,,work,home,work,drt,1,1900-01-01 07:24:40,1900-01-01 08:17:44,0:53:04
2377,12052000_12052000_23575,12052000_12052000_23575,,,,,work,home,drt,2,1900-01-01 15:48:57,1900-01-01 15:48:57,0:00:00
2378,12052000_12052000_23578,12052000_12052000_23578,,,,work,home,work,drt,1,1900-01-01 07:08:54,1900-01-01 07:08:54,0:00:00
2379,12052000_12052000_23578,12052000_12052000_23578,,,,,work,home,drt,2,1900-01-01 16:26:17,1900-01-01 16:26:17,0:00:00
2380,12052000_12052000_23582,12052000_12052000_23582,,,,work,home,work,drt,1,1900-01-01 08:16:28,1900-01-01 08:16:28,0:00:00
2381,12052000_12052000_23582,12052000_12052000_23582,,,,,work,home,drt,2,1900-01-01 16:00:43,1900-01-01 16:00:43,0:00:00
2382,12052000_12052000_23592,12052000_12052000_23592,,,,work,home,work,drt,1,1900-01-01 08:29:30,1900-01-01 09:13:49,0:44:19
2383,12052000_12052000_23592,12052000_12052000_23592,,,,work,work,work,drt,2,1900-01-01 08:37:25,1900-01-01 08:37:25,0:00:00
2384,12052000_12052000_23592,12052000_12052000_23592,,,,work,work,work,drt,3,1900-01-01 16:44:06,1900-01-01 16:44:06,0:00:00
2385,12052000_12052000_23592,12052000_12052000_23592,,,,,work,home,drt,4,1900-01-01 16:56:13,1900-01-01 17:40:32,0:44:19
2386,12052000_12052000_23605,12052000_12052000_23605,,,,work,home,work,drt,1,1900-01-01 06:52:29,1900-01-01 06:52:29,0:00:00
2387,12052000_12052000_23605,12052000_12052000_23605,,,,,work,home,drt,2,1900-01-01 14:57:56,1900-01-01 14:57:56,0:00:00
2388,12052000_12052000_2361,12052000_12052000_2361,,,,work,home,work,drt,1,1900-01-01 08:29:45,1900-01-01 08:42:07,0:12:22
2389,12052000_12052000_2361,12052000_12052000_2361,,,,work,work,work,drt,2,1900-01-01 08:55:24,1900-01-01 08:55:24,0:00:00
2390,12052000_12052000_2361,12052000_12052000_2361,,,,work,work,work,drt,3,1900-01-01 15:49:00,1900-01-01 15:49:00,0:00:00
2391,12052000_12052000_2361,12052000_12052000_2361,,,,,work,home,drt,4,1900-01-01 17:02:32,1900-01-01 17:14:54,0:12:22
2392,12052000_12052000_23616,12052000_12052000_23616,,,,work,home,work,drt,1,1900-01-01 07:50:16,1900-01-01 07:50:16,0:00:00
2393,12052000_12052000_23616,12052000_12052000_23616,,,,,work,home,drt,2,1900-01-01 16:06:36,1900-01-01 16:06:36,0:00:00
2394,12052000_12052000_23620,12052000_12052000_23620,,,,work,home,work,drt,1,1900-01-01 06:06:47,1900-01-01 06:06:47,0:00:00
2395,12052000_12052000_23620,12052000_12052000_23620,,,,,work,home,drt,2,1900-01-01 15:05:33,1900-01-01 15:05:33,0:00:00
2396,12052000_12052000_23625,12052000_12052000_23625,,,,work,home,work,drt,1,1900-01-01 06:37:21,1900-01-01 06:37:21,0:00:00
2397,12052000_12052000_23625,12052000_12052000_23625,,,,,work,home,drt,2,1900-01-01 15:10:33,1900-01-01 15:10:33,0:00:00
2398,12052000_12052000_23658,12052000_12052000_23658,,,,work,home,work,drt,1,1900-01-01 05:59:52,1900-01-01 05:59:52,0:00:00
2399,12052000_12052000_23658,12052000_12052000_23658,,,,,work,home,drt,2,1900-01-01 15:15:04,1900-01-01 15:15:04,0:00:00
2400,12052000_12052000_23701,12052000_12052000_23701,,,,work,home,work,drt,1,1900-01-01 08:01:32,1900-01-01 08:18:03,0:16:31
2401,12052000_12052000_23701,12052000_12052000_23701,,,,home,work,home,drt,2,1900-01-01 15:14:07,1900-01-01 15:30:38,0:16:31
2402,12052000_12052000_23701,12052000_12052000_23701,,,,work,home,work,drt,3,1900-01-01 17:12:42,1900-01-01 17:12:42,0:00:00
2403,12052000_12052000_23701,12052000_12052000_23701,,,,,work,home,drt,4,1900-01-01 18:37:31,1900-01-01 18:37:31,0:00:00
2404,12052000_12052000_23730,12052000_12052000_23730,,,,work,home,work,drt,1,1900-01-01 06:20:03,1900-01-01 06:20:03,0:00:00
2405,12052000_12052000_23730,12052000_12052000_23730,,,,home,work,home,drt,2,1900-01-01 13:46:29,1900-01-01 13:46:29,0:00:00
2406,12052000_12052000_23730,12052000_12052000_23730,,,,work,home,work,drt,3,1900-01-01 16:30:06,1900-01-01 16:30:06,0:00:00
2407,12052000_12052000_23730,12052000_12052000_23730,,,,,work,home,drt,4,1900-01-01 17:58:29,1900-01-01 17:58:29,0:00:00
2408,12052000_12052000_23742,12052000_12052000_23742,,,,work,home,work,drt,1,1900-01-01 08:32:25,1900-01-01 08:42:24,0:09:59
2409,12052000_12052000_23742,12052000_12052000_23742,,,,work,work,work,drt,2,1900-01-01 08:20:03,1900-01-01 08:20:03,0:00:00
2410,12052000_12052000_23742,12052000_12052000_23742,,,,work,work,work,drt,3,1900-01-01 16:49:42,1900-01-01 16:49:42,0:00:00
2411,12052000_12052000_23742,12052000_12052000_23742,,,,,work,home,drt,4,1900-01-01 16:58:55,1900-01-01 17:08:54,0:09:59
2412,12052000_12052000_23749,12052000_12052000_23749,,,,work,home,work,drt,1,1900-01-01 07:29:18,1900-01-01 07:29:18,0:00:00
2413,12052000_12052000_23749,12052000_12052000_23749,,,,,work,home,drt,2,1900-01-01 16:13:52,1900-01-01 16:13:52,0:00:00
2414,12052000_12052000_23785,12052000_12052000_23785,,,,work,home,work,drt,1,1900-01-01 07:15:16,1900-01-01 07:15:16,0:00:00
2415,12052000_12052000_23785,12052000_12052000_23785,,,,,work,home,drt,2,1900-01-01 15:54:31,1900-01-01 15:54:31,0:00:00
2416,12052000_12052000_23791,12052000_12052000_23791,,,,work,home,work,drt,1,1900-01-01 07:27:11,1900-01-01 07:27:11,0:00:00
2417,12052000_12052000_23791,12052000_12052000_23791,,,,,work,home,drt,2,1900-01-01 15:12:58,1900-01-01 15:12:58,0:00:00
2418,12052000_12052000_23803,12052000_12052000_23803,,,,work,home,work,drt,1,1900-01-01 07:31:19,1900-01-01 07:31:19,0:00:00
2419,12052000_12052000_23803,12052000_12052000_23803,,,,,work,home,drt,2,1900-01-01 15:49:04,1900-01-01 15:49:04,0:00:00
2420,12052000_12052000_23804,12052000_12052000_23804,,,,work,home,work,drt,1,1900-01-01 08:07:46,1900-01-01 08:07:46,0:00:00
2421,12052000_12052000_23804,12052000_12052000_23804,,,,,work,home,drt,2,1900-01-01 16:48:23,1900-01-01 16:48:23,0:00:00
2422,12052000_12052000_23830,12052000_12052000_23830,,,,work,home,work,drt,1,1900-01-01 06:53:15,1900-01-01 06:53:15,0:00:00
2423,12052000_12052000_23830,12052000_12052000_23830,,,,,work,home,drt,2,1900-01-01 16:15:03,1900-01-01 16:15:03,0:00:00
2424,12052000_12052000_23843,12052000_12052000_23843,,,,work,home,work,drt,1,1900-01-01 07:17:02,1900-01-01 07:17:02,0:00:00
2425,12052000_12052000_23843,12052000_12052000_23843,,,,,work,home,drt,2,1900-01-01 15:50:26,1900-01-01 15:50:26,0:00:00
2426,12052000_12052000_23844,12052000_12052000_23844,,,,work,home,work,drt,1,1900-01-01 07:35:57,1900-01-01 09:22:36,1:46:39
2427,12052000_12052000_23844,12052000_12052000_23844,,,,,work,home,drt,2,1900-01-01 16:06:09,1900-01-01 17:52:48,1:46:39
2428,12052000_12052000_2386,12052000_12052000_2386,,,,work,home,work,drt,1,1900-01-01 06:58:08,1900-01-01 06:58:08,0:00:00
2429,12052000_12052000_2386,12052000_12052000_2386,,,,,work,home,drt,2,1900-01-01 15:00:58,1900-01-01 15:00:58,0:00:00
2430,12052000_12052000_23870,12052000_12052000_23870,,,,work,home,work,drt,1,1900-01-01 07:06:16,1900-01-01 07:06:16,0:00:00
2431,12052000_12052000_23870,12052000_12052000_23870,,,,work,work,work,drt,2,1900-01-01 08:17:06,1900-01-01 08:17:06,0:00:00
2432,12052000_12052000_23870,12052000_12052000_23870,,,,work,work,work,drt,3,1900-01-01 16:24:02,1900-01-01 16:24:02,0:00:00
2433,12052000_12052000_23870,12052000_12052000_23870,,,,,work,home,drt,4,1900-01-01 16:07:26,1900-01-01 16:07:26,0:00:00
2434,12052000_12052000_23877,12052000_12052000_23877,,,,work,home,work,drt,1,1900-01-01 07:31:04,1900-01-01 07:31:04,0:00:00
2435,12052000_12052000_23877,12052000_12052000_23877,,,,,work,home,drt,2,1900-01-01 16:26:10,1900-01-01 16:26:10,0:00:00
2436,12052000_12052000_23888,12052000_12052000_23888,,,,work,home,work,drt,1,1900-01-01 07:18:11,1900-01-01 07:18:11,0:00:00
2437,12052000_12052000_23888,12052000_12052000_23888,,,,home,work,home,drt,2,1900-01-01 15:17:49,1900-01-01 15:17:49,0:00:00
2438,12052000_12052000_23888,12052000_12052000_23888,,,,work,home,work,drt,3,1900-01-01 16:57:17,1900-01-01 16:57:17,0:00:00
2439,12052000_12052000_23888,12052000_12052000_23888,,,,,work,home,drt,4,1900-01-01 18:00:17,1900-01-01 18:00:17,0:00:00
2440,12052000_12052000_23890,12052000_12052000_23890,,,,work,home,work,drt,1,1900-01-01 08:15:16,1900-01-01 08:15:16,0:00:00
2441,12052000_12052000_23890,12052000_12052000_23890,,,,work,work,work,drt,2,1900-01-01 08:24:38,1900-01-01 08:24:38,0:00:00
2442,12052000_12052000_23890,12052000_12052000_23890,,,,work,work,work,drt,3,1900-01-01 16:33:55,1900-01-01 16:33:55,0:00:00
2443,12052000_12052000_23890,12052000_12052000_23890,,,,,work,home,drt,4,1900-01-01 16:42:06,1900-01-01 16:42:06,0:00:00
2444,12052000_12052000_23892,12052000_12052000_23892,,,,work,home,work,drt,1,1900-01-01 07:20:13,1900-01-01 07:20:13,0:00:00
2445,12052000_12052000_23892,12052000_12052000_23892,,,,,work,home,drt,2,1900-01-01 16:17:10,1900-01-01 16:17:10,0:00:00
2446,12052000_12052000_23938,12052000_12052000_23938,,,,work,home,work,drt,1,1900-01-01 07:47:47,1900-01-01 07:47:47,0:00:00
2447,12052000_12052000_23938,12052000_12052000_23938,,,,,work,home,drt,2,1900-01-01 16:38:21,1900-01-01 16:38:21,0:00:00
2448,12052000_12052000_23943,12052000_12052000_23943,,,,work,home,work,drt,1,1900-01-01 08:23:54,1900-01-01 08:23:54,0:00:00
2449,12052000_12052000_23943,12052000_12052000_23943,,,,home,work,home,drt,2,1900-01-01 16:08:35,1900-01-01 16:08:35,0:00:00
2450,12052000_12052000_23943,12052000_12052000_23943,,,,work,home,work,drt,3,1900-01-01 17:39:57,1900-01-01 17:57:24,0:17:27
2451,12052000_12052000_23943,12052000_12052000_23943,,,,,work,home,drt,4,1900-01-01 18:44:58,1900-01-01 19:02:25,0:17:27
2452,12052000_12052000_23946,12052000_12052000_23946,,,,work,home,work,drt,1,1900-01-01 08:02:47,1900-01-01 08:02:47,0:00:00
2453,12052000_12052000_23946,12052000_12052000_23946,,,,,work,home,drt,2,1900-01-01 15:44:52,1900-01-01 15:44:52,0:00:00
2454,12052000_12052000_23960,12052000_12052000_23960,,,,work,home,work,drt,1,1900-01-01 08:15:19,1900-01-01 08:15:19,0:00:00
2455,12052000_12052000_23960,12052000_12052000_23960,,,,,work,home,drt,2,1900-01-01 16:10:48,1900-01-01 16:10:48,0:00:00
2456,12052000_12052000_2398,12052000_12052000_2398,,,,work,home,work,drt,1,1900-01-01 07:27:24,1900-01-01 07:27:24,0:00:00
2457,12052000_12052000_2398,12052000_12052000_2398,,,,work,work,work,drt,2,1900-01-01 07:40:04,1900-01-01 07:40:04,0:00:00
2458,12052000_12052000_2398,12052000_12052000_2398,,,,work,work,work,drt,3,1900-01-01 15:55:13,1900-01-01 15:55:13,0:00:00
2459,12052000_12052000_2398,12052000_12052000_2398,,,,,work,home,drt,4,1900-01-01 16:23:59,1900-01-01 16:23:59,0:00:00
2460,12052000_12052000_23988,12052000_12052000_23988,,,,work,home,work,drt,1,1900-01-01 08:10:17,1900-01-01 08:10:17,0:00:00
2461,12052000_12052000_23988,12052000_12052000_23988,,,,home,work,home,drt,2,1900-01-01 15:57:07,1900-01-01 15:57:07,0:00:00
2462,12052000_12052000_23988,12052000_12052000_23988,,,,work,home,work,drt,3,1900-01-01 17:41:27,1900-01-01 17:41:27,0:00:00
2463,12052000_12052000_23988,12052000_12052000_23988,,,,,work,home,drt,4,1900-01-01 18:47:53,1900-01-01 18:47:53,0:00:00
2464,12052000_12052000_23992,12052000_12052000_23992,,,,work,home,work,drt,1,1900-01-01 06:52:55,1900-01-01 06:52:55,0:00:00
2465,12052000_12052000_23992,12052000_12052000_23992,,,,,work,home,drt,2,1900-01-01 14:59:57,1900-01-01 14:59:57,0:00:00
2466,12052000_12052000_23998,12052000_12052000_23998,,,,work,home,work,drt,1,1900-01-01 06:54:17,1900-01-01 06:54:17,0:00:00
2467,12052000_12052000_23998,12052000_12052000_23998,,,,home,work,home,drt,2,1900-01-01 14:20:53,1900-01-01 14:20:53,0:00:00
2468,12052000_12052000_23998,12052000_12052000_23998,,,,work,home,work,drt,3,1900-01-01 16:03:11,1900-01-01 16:03:11,0:00:00
2469,12052000_12052000_23998,12052000_12052000_23998,,,,,work,home,drt,4,1900-01-01 17:52:57,1900-01-01 17:52:57,0:00:00
2470,12052000_12052000_24,12052000_12052000_24,,,,work,home,work,drt,1,1900-01-01 06:16:18,1900-01-01 06:16:18,0:00:00
2471,12052000_12052000_24,12052000_12052000_24,,,,,work,home,drt,2,1900-01-01 14:13:48,1900-01-01 14:13:48,0:00:00
2472,12052000_12052000_24010,12052000_12052000_24010,,,,work,home,work,drt,1,1900-01-01 07:14:30,1900-01-01 07:14:30,0:00:00
2473,12052000_12052000_24010,12052000_12052000_24010,,,,,work,home,drt,2,1900-01-01 15:41:28,1900-01-01 15:41:28,0:00:00
2474,12052000_12052000_24017,12052000_12052000_24017,,,,work,home,work,drt,1,1900-01-01 07:07:21,1900-01-01 07:07:21,0:00:00
2475,12052000_12052000_24017,12052000_12052000_24017,,,,,work,home,drt,2,1900-01-01 14:38:39,1900-01-01 14:38:39,0:00:00
2476,12052000_12052000_24035,12052000_12052000_24035,,,,work,home,work,drt,1,1900-01-01 06:39:39,1900-01-01 06:39:39,0:00:00
2477,12052000_12052000_24035,12052000_12052000_24035,,,,work,work,work,drt,2,1900-01-01 07:46:13,1900-01-01 07:46:13,0:00:00
2478,12052000_12052000_24035,12052000_12052000_24035,,,,work,work,work,drt,3,1900-01-01 15:49:14,1900-01-01 15:49:14,0:00:00
2479,12052000_12052000_24035,12052000_12052000_24035,,,,,work,home,drt,4,1900-01-01 15:34:43,1900-01-01 15:34:43,0:00:00
2480,12052000_12052000_24052,12052000_12052000_24052,,,,work,home,work,drt,1,1900-01-01 07:56:12,1900-01-01 07:56:12,0:00:00
2481,12052000_12052000_24052,12052000_12052000_24052,,,,home,work,home,drt,2,1900-01-01 15:09:03,1900-01-01 15:09:03,0:00:00
2482,12052000_12052000_24052,12052000_12052000_24052,,,,work,home,work,drt,3,1900-01-01 17:25:49,1900-01-01 18:10:18,0:44:29
2483,12052000_12052000_24052,12052000_12052000_24052,,,,,work,home,drt,4,1900-01-01 18:40:55,1900-01-01 19:25:24,0:44:29
2484,12052000_12052000_24059,12052000_12052000_24059,,,,work,home,work,drt,1,1900-01-01 06:31:55,1900-01-01 06:31:55,0:00:00
2485,12052000_12052000_24059,12052000_12052000_24059,,,,,work,home,drt,2,1900-01-01 15:08:07,1900-01-01 15:08:07,0:00:00
2486,12052000_12052000_2407,12052000_12052000_2407,,,,work,home,work,drt,1,1900-01-01 08:32:06,1900-01-01 08:32:06,0:00:00
2487,12052000_12052000_2407,12052000_12052000_2407,,,,work,work,work,drt,2,1900-01-01 08:53:51,1900-01-01 08:53:51,0:00:00
2488,12052000_12052000_2407,12052000_12052000_2407,,,,work,work,work,drt,3,1900-01-01 16:30:49,1900-01-01 16:30:49,0:00:00
2489,12052000_12052000_2407,12052000_12052000_2407,,,,,work,home,drt,4,1900-01-01 17:05:00,1900-01-01 17:05:00,0:00:00
2490,12052000_12052000_24071,12052000_12052000_24071,,,,work,home,work,drt,1,1900-01-01 07:28:05,1900-01-01 07:28:05,0:00:00
2491,12052000_12052000_24071,12052000_12052000_24071,,,,home,work,home,drt,2,1900-01-01 15:10:21,1900-01-01 15:10:21,0:00:00
2492,12052000_12052000_24071,12052000_12052000_24071,,,,work,home,work,drt,3,1900-01-01 17:12:29,1900-01-01 17:12:29,0:00:00
2493,12052000_12052000_24071,12052000_12052000_24071,,,,,work,home,drt,4,1900-01-01 18:30:21,1900-01-01 18:30:21,0:00:00
2494,12052000_12052000_24106,12052000_12052000_24106,,,,work,home,work,drt,1,1900-01-01 06:55:00,1900-01-01 07:05:56,0:10:56
2495,12052000_12052000_24106,12052000_12052000_24106,,,,,work,home,drt,2,1900-01-01 15:03:55,1900-01-01 15:14:51,0:10:56
2496,12052000_12052000_24125,12052000_12052000_24125,,,,work,home,work,drt,1,1900-01-01 07:30:01,1900-01-01 07:30:01,0:00:00
2497,12052000_12052000_24125,12052000_12052000_24125,,,,,work,home,drt,2,1900-01-01 15:56:53,1900-01-01 15:56:53,0:00:00
2498,12052000_12052000_24143,12052000_12052000_24143,,,,work,home,work,drt,1,1900-01-01 06:36:57,1900-01-01 06:36:57,0:00:00
2499,12052000_12052000_24143,12052000_12052000_24143,,,,,work,home,drt,2,1900-01-01 16:25:59,1900-01-01 16:25:59,0:00:00
2500,12052000_12052000_24149,12052000_12052000_24149,,,,work,home,work,drt,1,1900-01-01 08:18:14,1900-01-01 08:32:03,0:13:49
2501,12052000_12052000_24149,12052000_12052000_24149,,,,,work,home,drt,2,1900-01-01 16:31:19,1900-01-01 16:45:08,0:13:49
2502,12052000_12052000_24153,12052000_12052000_24153,,,,work,home,work,drt,1,1900-01-01 08:32:09,1900-01-01 08:32:09,0:00:00
2503,12052000_12052000_24153,12052000_12052000_24153,,,,,work,home,drt,2,1900-01-01 16:14:28,1900-01-01 16:14:28,0:00:00
2504,12052000_12052000_24166,12052000_12052000_24166,,,,work,home,work,drt,1,1900-01-01 06:14:09,1900-01-01 06:14:09,0:00:00
2505,12052000_12052000_24166,12052000_12052000_24166,,,,,work,home,drt,2,1900-01-01 13:48:29,1900-01-01 13:48:29,0:00:00
2506,12052000_12052000_24185,12052000_12052000_24185,,,,work,home,work,drt,1,1900-01-01 06:23:48,1900-01-01 06:23:48,0:00:00
2507,12052000_12052000_24185,12052000_12052000_24185,,,,,work,home,drt,2,1900-01-01 15:26:55,1900-01-01 15:26:55,0:00:00
2508,12052000_12052000_24236,12052000_12052000_24236,,,,work,home,work,drt,1,1900-01-01 06:44:52,1900-01-01 06:44:52,0:00:00
2509,12052000_12052000_24236,12052000_12052000_24236,,,,,work,home,drt,2,1900-01-01 14:22:45,1900-01-01 14:22:45,0:00:00
2510,12052000_12052000_2424,12052000_12052000_2424,,,,work,home,work,drt,1,1900-01-01 07:11:06,1900-01-01 07:38:14,0:27:08
2511,12052000_12052000_2424,12052000_12052000_2424,,,,,work,home,drt,2,1900-01-01 16:13:40,1900-01-01 16:40:48,0:27:08
2512,12052000_12052000_24249,12052000_12052000_24249,,,,work,home,work,drt,1,1900-01-01 06:39:31,1900-01-01 06:39:31,0:00:00
2513,12052000_12052000_24249,12052000_12052000_24249,,,,,work,home,drt,2,1900-01-01 14:52:09,1900-01-01 14:52:09,0:00:00
2514,12052000_12052000_24255,12052000_12052000_24255,,,,work,home,work,drt,1,1900-01-01 07:42:31,1900-01-01 07:50:58,0:08:27
2515,12052000_12052000_24255,12052000_12052000_24255,,,,home,work,home,drt,2,1900-01-01 15:46:52,1900-01-01 15:55:19,0:08:27
2516,12052000_12052000_24255,12052000_12052000_24255,,,,work,home,work,drt,3,1900-01-01 17:23:33,1900-01-01 17:23:33,0:00:00
2517,12052000_12052000_24255,12052000_12052000_24255,,,,,work,home,drt,4,1900-01-01 19:24:47,1900-01-01 20:12:09,0:47:22
2518,12052000_12052000_24267,12052000_12052000_24267,,,,work,home,work,drt,1,1900-01-01 06:57:50,1900-01-01 06:57:50,0:00:00
2519,12052000_12052000_24267,12052000_12052000_24267,,,,,work,home,drt,2,1900-01-01 17:31:00,1900-01-01 17:31:00,0:00:00
2520,12052000_12052000_24295,12052000_12052000_24295,,,,work,home,work,drt,1,1900-01-01 07:08:49,1900-01-01 07:08:49,0:00:00
2521,12052000_12052000_24295,12052000_12052000_24295,,,,home,work,home,drt,2,1900-01-01 15:09:16,1900-01-01 15:09:16,0:00:00
